,constant,error_sd,k,naive_rmse,rmse_at_k,run_num,sim_network,true_rmse,var1_coef,var1_sd
1242,5.0,2.0,30,6.60976004553,5.89273652593,941,20_1000_ws_0-1,1.9659890504,3.0,1.0
1243,5.0,2.0,40,6.60976004553,5.47863766445,941,20_1000_ws_0-1,1.9659890504,3.0,1.0
1244,5.0,2.0,50,6.60976004553,3.99167071035,941,20_1000_ws_0-1,1.9659890504,3.0,1.0
1245,5.0,2.0,60,6.60976004553,2.19730111702,941,20_1000_ws_0-1,1.9659890504,3.0,1.0
1246,5.0,2.0,20,6.31499854578,6.25260961567,895,20_1000_ws_0-1,1.97393661079,3.0,1.0
1247,5.0,2.0,30,6.31499854578,5.92053939257,895,20_1000_ws_0-1,1.97393661079,3.0,1.0
1248,5.0,2.0,40,6.31499854578,4.17038051568,895,20_1000_ws_0-1,1.97393661079,3.0,1.0
1249,5.0,2.0,50,6.31499854578,3.13317132102,895,20_1000_ws_0-1,1.97393661079,3.0,1.0
1250,5.0,2.0,60,6.31499854578,2.47295304157,895,20_1000_ws_0-1,1.97393661079,3.0,1.0
1251,5.0,2.0,70,6.31499854578,2.22961270677,895,20_1000_ws_0-1,1.97393661079,3.0,1.0
1252,5.0,2.0,80,6.31499854578,2.08518584862,895,20_1000_ws_0-1,1.97393661079,3.0,1.0
1253,5.0,2.0,20,6.56726144083,6.16012120617,940,20_1000_ws_0-1,2.05707231541,3.0,1.0
1254,5.0,2.0,30,6.56726144083,5.90856414771,940,20_1000_ws_0-1,2.05707231541,3.0,1.0
1255,5.0,2.0,40,6.56726144083,5.69767540667,940,20_1000_ws_0-1,2.05707231541,3.0,1.0
1256,5.0,2.0,50,6.56726144083,4.71554210698,940,20_1000_ws_0-1,2.05707231541,3.0,1.0
1257,5.0,2.0,60,6.56726144083,3.23209021023,940,20_1000_ws_0-1,2.05707231541,3.0,1.0
1258,5.0,2.0,70,6.56726144083,2.31673623283,940,20_1000_ws_0-1,2.05707231541,3.0,1.0
1259,5.0,2.0,20,6.38751708119,5.84326119113,334,20_1000_ws_0-1,2.03199422096,3.0,1.0
1260,5.0,2.0,30,6.38751708119,5.93628617487,334,20_1000_ws_0-1,2.03199422096,3.0,1.0
1261,5.0,2.0,40,6.38751708119,4.21608012796,334,20_1000_ws_0-1,2.03199422096,3.0,1.0
1262,5.0,2.0,50,6.38751708119,3.3913898082,334,20_1000_ws_0-1,2.03199422096,3.0,1.0
1263,5.0,2.0,60,6.38751708119,2.87679440968,334,20_1000_ws_0-1,2.03199422096,3.0,1.0
1264,5.0,2.0,70,6.38751708119,2.42126521844,334,20_1000_ws_0-1,2.03199422096,3.0,1.0
1265,5.0,2.0,80,6.38751708119,2.24274868987,334,20_1000_ws_0-1,2.03199422096,3.0,1.0
1266,5.0,2.0,20,6.45568211409,6.25313001833,946,20_1000_ws_0-1,1.98868872156,3.0,1.0
1267,5.0,2.0,30,6.45568211409,5.93976316629,946,20_1000_ws_0-1,1.98868872156,3.0,1.0
1268,5.0,2.0,40,6.45568211409,5.88653655447,946,20_1000_ws_0-1,1.98868872156,3.0,1.0
1269,5.0,2.0,50,6.45568211409,3.56332559953,946,20_1000_ws_0-1,1.98868872156,3.0,1.0
1270,5.0,2.0,60,6.45568211409,2.30579717032,946,20_1000_ws_0-1,1.98868872156,3.0,1.0
1271,5.0,2.0,20,6.40341244164,6.28034929323,738,20_1000_ws_0-1,1.98761360188,3.0,1.0
1272,5.0,2.0,30,6.40341244164,5.71910705101,738,20_1000_ws_0-1,1.98761360188,3.0,1.0
1273,5.0,2.0,40,6.40341244164,4.08326697692,738,20_1000_ws_0-1,1.98761360188,3.0,1.0
1274,5.0,2.0,50,6.40341244164,3.26483448192,738,20_1000_ws_0-1,1.98761360188,3.0,1.0
1275,5.0,2.0,60,6.40341244164,2.78640717892,738,20_1000_ws_0-1,1.98761360188,3.0,1.0
1276,5.0,2.0,70,6.40341244164,2.46624294574,738,20_1000_ws_0-1,1.98761360188,3.0,1.0
1277,5.0,2.0,80,6.40341244164,2.20577977558,738,20_1000_ws_0-1,1.98761360188,3.0,1.0
1278,5.0,2.0,20,6.42729407721,6.04991907986,739,20_1000_ws_0-1,2.00631729422,3.0,1.0
1279,5.0,2.0,30,6.42729407721,4.96935910403,739,20_1000_ws_0-1,2.00631729422,3.0,1.0
1280,5.0,2.0,40,6.42729407721,4.51449514821,739,20_1000_ws_0-1,2.00631729422,3.0,1.0
1281,5.0,2.0,50,6.42729407721,3.62517771095,739,20_1000_ws_0-1,2.00631729422,3.0,1.0
1282,5.0,2.0,60,6.42729407721,3.40201531881,739,20_1000_ws_0-1,2.00631729422,3.0,1.0
1283,5.0,2.0,70,6.42729407721,3.1683743785,739,20_1000_ws_0-1,2.00631729422,3.0,1.0
1284,5.0,2.0,20,6.61085726368,6.05352403014,228,20_1000_ws_0-1,1.95789833423,3.0,1.0
1285,5.0,2.0,30,6.61085726368,5.40692929666,228,20_1000_ws_0-1,1.95789833423,3.0,1.0
1286,5.0,2.0,40,6.61085726368,4.42580756644,228,20_1000_ws_0-1,1.95789833423,3.0,1.0
1287,5.0,2.0,50,6.61085726368,2.80853836623,228,20_1000_ws_0-1,1.95789833423,3.0,1.0
1288,5.0,2.0,60,6.61085726368,2.28849947896,228,20_1000_ws_0-1,1.95789833423,3.0,1.0
1289,5.0,2.0,20,6.66602516769,6.15152717599,229,20_1000_ws_0-1,1.99752682617,3.0,1.0
1290,5.0,2.0,30,6.66602516769,5.75739249577,229,20_1000_ws_0-1,1.99752682617,3.0,1.0
1291,5.0,2.0,40,6.66602516769,4.26762019373,229,20_1000_ws_0-1,1.99752682617,3.0,1.0
1292,5.0,2.0,50,6.66602516769,3.21160583279,229,20_1000_ws_0-1,1.99752682617,3.0,1.0
1293,5.0,2.0,60,6.66602516769,3.10448679995,229,20_1000_ws_0-1,1.99752682617,3.0,1.0
1294,5.0,2.0,70,6.66602516769,2.68290719758,229,20_1000_ws_0-1,1.99752682617,3.0,1.0
1295,5.0,2.0,20,6.54738638962,6.10459838448,222,20_1000_ws_0-1,1.95592280158,3.0,1.0
1296,5.0,2.0,30,6.54738638962,5.36465228886,222,20_1000_ws_0-1,1.95592280158,3.0,1.0
1297,5.0,2.0,40,6.54738638962,3.90458902709,222,20_1000_ws_0-1,1.95592280158,3.0,1.0
1298,5.0,2.0,50,6.54738638962,3.8879955466,222,20_1000_ws_0-1,1.95592280158,3.0,1.0
1299,5.0,2.0,60,6.54738638962,2.64682835249,222,20_1000_ws_0-1,1.95592280158,3.0,1.0
1300,5.0,2.0,70,6.54738638962,2.23258562373,222,20_1000_ws_0-1,1.95592280158,3.0,1.0
1301,5.0,2.0,80,6.54738638962,1.97714174237,222,20_1000_ws_0-1,1.95592280158,3.0,1.0
1302,5.0,2.0,20,6.46541162066,6.05185906724,262,20_1000_ws_0-1,2.00232282152,3.0,1.0
1303,5.0,2.0,30,6.46541162066,5.86701871932,262,20_1000_ws_0-1,2.00232282152,3.0,1.0
1304,5.0,2.0,40,6.46541162066,4.76649614893,262,20_1000_ws_0-1,2.00232282152,3.0,1.0
1305,5.0,2.0,50,6.46541162066,3.82894830895,262,20_1000_ws_0-1,2.00232282152,3.0,1.0
1306,5.0,2.0,60,6.46541162066,2.58283640259,262,20_1000_ws_0-1,2.00232282152,3.0,1.0
1307,5.0,2.0,20,6.5468592657,6.18674559334,220,20_1000_ws_0-1,1.98919637837,3.0,1.0
1308,5.0,2.0,30,6.5468592657,5.79126794286,220,20_1000_ws_0-1,1.98919637837,3.0,1.0
1309,5.0,2.0,40,6.5468592657,5.02715912263,220,20_1000_ws_0-1,1.98919637837,3.0,1.0
1310,5.0,2.0,50,6.5468592657,4.35236670674,220,20_1000_ws_0-1,1.98919637837,3.0,1.0
1311,5.0,2.0,60,6.5468592657,3.59501631178,220,20_1000_ws_0-1,1.98919637837,3.0,1.0
1312,5.0,2.0,70,6.5468592657,3.13506223447,220,20_1000_ws_0-1,1.98919637837,3.0,1.0
1313,5.0,2.0,80,6.5468592657,2.46013208908,220,20_1000_ws_0-1,1.98919637837,3.0,1.0
1314,5.0,2.0,20,6.74081309818,5.95272325866,221,20_1000_ws_0-1,1.89470221035,3.0,1.0
1315,5.0,2.0,30,6.74081309818,5.76182630172,221,20_1000_ws_0-1,1.89470221035,3.0,1.0
1316,5.0,2.0,40,6.74081309818,4.89400541123,221,20_1000_ws_0-1,1.89470221035,3.0,1.0
1317,5.0,2.0,50,6.74081309818,3.59802011122,221,20_1000_ws_0-1,1.89470221035,3.0,1.0
1318,5.0,2.0,60,6.74081309818,2.85602458253,221,20_1000_ws_0-1,1.89470221035,3.0,1.0
1319,5.0,2.0,70,6.74081309818,2.05690438798,221,20_1000_ws_0-1,1.89470221035,3.0,1.0
1320,5.0,2.0,20,6.60828830607,6.25076721141,226,20_1000_ws_0-1,2.13291660888,3.0,1.0
1321,5.0,2.0,30,6.60828830607,6.23452640209,226,20_1000_ws_0-1,2.13291660888,3.0,1.0
1322,5.0,2.0,40,6.60828830607,4.72554125692,226,20_1000_ws_0-1,2.13291660888,3.0,1.0
1323,5.0,2.0,50,6.60828830607,4.22536804339,226,20_1000_ws_0-1,2.13291660888,3.0,1.0
1324,5.0,2.0,60,6.60828830607,3.05969961588,226,20_1000_ws_0-1,2.13291660888,3.0,1.0
1325,5.0,2.0,70,6.60828830607,2.44486719112,226,20_1000_ws_0-1,2.13291660888,3.0,1.0
1326,5.0,2.0,20,6.37235583195,5.87280194173,227,20_1000_ws_0-1,2.06484870473,3.0,1.0
1327,5.0,2.0,30,6.37235583195,6.06233822024,227,20_1000_ws_0-1,2.06484870473,3.0,1.0
1328,5.0,2.0,40,6.37235583195,5.50529739632,227,20_1000_ws_0-1,2.06484870473,3.0,1.0
1329,5.0,2.0,50,6.37235583195,3.96202924059,227,20_1000_ws_0-1,2.06484870473,3.0,1.0
1330,5.0,2.0,60,6.37235583195,3.10935777738,227,20_1000_ws_0-1,2.06484870473,3.0,1.0
1331,5.0,2.0,70,6.37235583195,3.01660311118,227,20_1000_ws_0-1,2.06484870473,3.0,1.0
1332,5.0,2.0,80,6.37235583195,2.95943109549,227,20_1000_ws_0-1,2.06484870473,3.0,1.0
1333,5.0,2.0,20,6.4994687901,6.15422933774,224,20_1000_ws_0-1,1.88360185883,3.0,1.0
1334,5.0,2.0,30,6.4994687901,5.96963179158,224,20_1000_ws_0-1,1.88360185883,3.0,1.0
1335,5.0,2.0,40,6.4994687901,5.29689362492,224,20_1000_ws_0-1,1.88360185883,3.0,1.0
1336,5.0,2.0,50,6.4994687901,4.37670833925,224,20_1000_ws_0-1,1.88360185883,3.0,1.0
1337,5.0,2.0,60,6.4994687901,2.60971595512,224,20_1000_ws_0-1,1.88360185883,3.0,1.0
1338,5.0,2.0,70,6.4994687901,2.07229200851,224,20_1000_ws_0-1,1.88360185883,3.0,1.0
1339,5.0,2.0,20,6.82265410759,5.39168255919,308,20_1000_ws_0-1,1.99653879895,3.0,1.0
1340,5.0,2.0,30,6.82265410759,5.29299778198,308,20_1000_ws_0-1,1.99653879895,3.0,1.0
1341,5.0,2.0,40,6.82265410759,4.23302162614,308,20_1000_ws_0-1,1.99653879895,3.0,1.0
1342,5.0,2.0,50,6.82265410759,3.20061071141,308,20_1000_ws_0-1,1.99653879895,3.0,1.0
1343,5.0,2.0,60,6.82265410759,2.83275500537,308,20_1000_ws_0-1,1.99653879895,3.0,1.0
1344,5.0,2.0,70,6.82265410759,2.27785821858,308,20_1000_ws_0-1,1.99653879895,3.0,1.0
1345,5.0,2.0,20,6.41059927445,6.31834246349,631,20_1000_ws_0-1,1.98102804426,3.0,1.0
1346,5.0,2.0,30,6.41059927445,5.77173577668,631,20_1000_ws_0-1,1.98102804426,3.0,1.0
1347,5.0,2.0,40,6.41059927445,4.44200067577,631,20_1000_ws_0-1,1.98102804426,3.0,1.0
1348,5.0,2.0,50,6.41059927445,3.42390726099,631,20_1000_ws_0-1,1.98102804426,3.0,1.0
1349,5.0,2.0,60,6.41059927445,2.88656697585,631,20_1000_ws_0-1,1.98102804426,3.0,1.0
1350,5.0,2.0,70,6.41059927445,2.34762689834,631,20_1000_ws_0-1,1.98102804426,3.0,1.0
1351,5.0,2.0,80,6.41059927445,2.18056777142,631,20_1000_ws_0-1,1.98102804426,3.0,1.0
1352,5.0,2.0,20,6.4724555567,6.18136887178,630,20_1000_ws_0-1,1.99964184114,3.0,1.0
1353,5.0,2.0,30,6.4724555567,5.2302393692,630,20_1000_ws_0-1,1.99964184114,3.0,1.0
1354,5.0,2.0,40,6.4724555567,4.5950840269,630,20_1000_ws_0-1,1.99964184114,3.0,1.0
1355,5.0,2.0,50,6.4724555567,4.2478289733,630,20_1000_ws_0-1,1.99964184114,3.0,1.0
1356,5.0,2.0,60,6.4724555567,3.58215833403,630,20_1000_ws_0-1,1.99964184114,3.0,1.0
1357,5.0,2.0,70,6.4724555567,2.6478986584,630,20_1000_ws_0-1,1.99964184114,3.0,1.0
1358,5.0,2.0,20,6.71920661032,5.97365013058,633,20_1000_ws_0-1,1.97089424204,3.0,1.0
1359,5.0,2.0,30,6.71920661032,5.97365013058,633,20_1000_ws_0-1,1.97089424204,3.0,1.0
1360,5.0,2.0,40,6.71920661032,5.36492545373,633,20_1000_ws_0-1,1.97089424204,3.0,1.0
1361,5.0,2.0,50,6.71920661032,3.56548980853,633,20_1000_ws_0-1,1.97089424204,3.0,1.0
1362,5.0,2.0,60,6.71920661032,2.77213930133,633,20_1000_ws_0-1,1.97089424204,3.0,1.0
1363,5.0,2.0,70,6.71920661032,2.39639529045,633,20_1000_ws_0-1,1.97089424204,3.0,1.0
1364,5.0,2.0,20,6.6531210641,6.0390663002,632,20_1000_ws_0-1,2.06709640906,3.0,1.0
1365,5.0,2.0,30,6.6531210641,5.81452812129,632,20_1000_ws_0-1,2.06709640906,3.0,1.0
1366,5.0,2.0,40,6.6531210641,5.64934211935,632,20_1000_ws_0-1,2.06709640906,3.0,1.0
1367,5.0,2.0,50,6.6531210641,4.79363945538,632,20_1000_ws_0-1,2.06709640906,3.0,1.0
1368,5.0,2.0,60,6.6531210641,4.3523596704,632,20_1000_ws_0-1,2.06709640906,3.0,1.0
1369,5.0,2.0,70,6.6531210641,3.51364836003,632,20_1000_ws_0-1,2.06709640906,3.0,1.0
1370,5.0,2.0,20,6.45499796257,6.19266936852,635,20_1000_ws_0-1,1.93580184489,3.0,1.0
1371,5.0,2.0,30,6.45499796257,5.96628859573,635,20_1000_ws_0-1,1.93580184489,3.0,1.0
1372,5.0,2.0,40,6.45499796257,4.71170686631,635,20_1000_ws_0-1,1.93580184489,3.0,1.0
1373,5.0,2.0,50,6.45499796257,4.5218412565,635,20_1000_ws_0-1,1.93580184489,3.0,1.0
1374,5.0,2.0,60,6.45499796257,3.31043525425,635,20_1000_ws_0-1,1.93580184489,3.0,1.0
1375,5.0,2.0,20,6.74113234743,5.84400540406,634,20_1000_ws_0-1,1.99307649485,3.0,1.0
1376,5.0,2.0,30,6.74113234743,4.636129995,634,20_1000_ws_0-1,1.99307649485,3.0,1.0
1377,5.0,2.0,40,6.74113234743,4.29890200653,634,20_1000_ws_0-1,1.99307649485,3.0,1.0
1378,5.0,2.0,50,6.74113234743,3.09342782716,634,20_1000_ws_0-1,1.99307649485,3.0,1.0
1379,5.0,2.0,60,6.74113234743,2.73010972628,634,20_1000_ws_0-1,1.99307649485,3.0,1.0
1380,5.0,2.0,70,6.74113234743,2.32275604434,634,20_1000_ws_0-1,1.99307649485,3.0,1.0
1381,5.0,2.0,80,6.74113234743,2.17027764384,634,20_1000_ws_0-1,1.99307649485,3.0,1.0
1382,5.0,2.0,20,6.4655150033,5.36567071545,637,20_1000_ws_0-1,1.97532868095,3.0,1.0
1383,5.0,2.0,30,6.4655150033,4.73818451628,637,20_1000_ws_0-1,1.97532868095,3.0,1.0
1384,5.0,2.0,40,6.4655150033,3.11421571789,637,20_1000_ws_0-1,1.97532868095,3.0,1.0
1385,5.0,2.0,50,6.4655150033,2.84463184692,637,20_1000_ws_0-1,1.97532868095,3.0,1.0
1386,5.0,2.0,60,6.4655150033,2.38450008304,637,20_1000_ws_0-1,1.97532868095,3.0,1.0
1387,5.0,2.0,70,6.4655150033,2.11269351091,637,20_1000_ws_0-1,1.97532868095,3.0,1.0
1388,5.0,2.0,20,6.5661892993,6.159412751,636,20_1000_ws_0-1,1.97395982785,3.0,1.0
1389,5.0,2.0,30,6.5661892993,5.80029115081,636,20_1000_ws_0-1,1.97395982785,3.0,1.0
1390,5.0,2.0,40,6.5661892993,5.76038820998,636,20_1000_ws_0-1,1.97395982785,3.0,1.0
1391,5.0,2.0,50,6.5661892993,3.45507497082,636,20_1000_ws_0-1,1.97395982785,3.0,1.0
1392,5.0,2.0,60,6.5661892993,2.84500940865,636,20_1000_ws_0-1,1.97395982785,3.0,1.0
1393,5.0,2.0,70,6.5661892993,2.28268400197,636,20_1000_ws_0-1,1.97395982785,3.0,1.0
1394,5.0,2.0,20,6.4614573569,6.15915006773,639,20_1000_ws_0-1,1.96266138598,3.0,1.0
1395,5.0,2.0,30,6.4614573569,5.89552661867,639,20_1000_ws_0-1,1.96266138598,3.0,1.0
1396,5.0,2.0,40,6.4614573569,3.72575842045,639,20_1000_ws_0-1,1.96266138598,3.0,1.0
1397,5.0,2.0,50,6.4614573569,2.80307810507,639,20_1000_ws_0-1,1.96266138598,3.0,1.0
1398,5.0,2.0,60,6.4614573569,2.2796787146,639,20_1000_ws_0-1,1.96266138598,3.0,1.0
1399,5.0,2.0,70,6.4614573569,2.13036451497,639,20_1000_ws_0-1,1.96266138598,3.0,1.0
1400,5.0,2.0,20,6.29901034809,6.32695538192,638,20_1000_ws_0-1,2.02751808783,3.0,1.0
1401,5.0,2.0,30,6.29901034809,5.8580306669,638,20_1000_ws_0-1,2.02751808783,3.0,1.0
1402,5.0,2.0,40,6.29901034809,5.46122068674,638,20_1000_ws_0-1,2.02751808783,3.0,1.0
1403,5.0,2.0,50,6.29901034809,4.23540236962,638,20_1000_ws_0-1,2.02751808783,3.0,1.0
1404,5.0,2.0,60,6.29901034809,3.51148969927,638,20_1000_ws_0-1,2.02751808783,3.0,1.0
1405,5.0,2.0,70,6.29901034809,2.8282983439,638,20_1000_ws_0-1,2.02751808783,3.0,1.0
1406,5.0,2.0,80,6.29901034809,2.33144411993,638,20_1000_ws_0-1,2.02751808783,3.0,1.0
1407,5.0,2.0,90,6.29901034809,2.17702944478,638,20_1000_ws_0-1,2.02751808783,3.0,1.0
1408,5.0,2.0,20,6.69322027433,6.08200336479,949,20_1000_ws_0-1,2.02094006776,3.0,1.0
1409,5.0,2.0,30,6.69322027433,5.76180009147,949,20_1000_ws_0-1,2.02094006776,3.0,1.0
1410,5.0,2.0,40,6.69322027433,4.57241689696,949,20_1000_ws_0-1,2.02094006776,3.0,1.0
1411,5.0,2.0,50,6.69322027433,3.10389129436,949,20_1000_ws_0-1,2.02094006776,3.0,1.0
1412,5.0,2.0,60,6.69322027433,2.24090012618,949,20_1000_ws_0-1,2.02094006776,3.0,1.0
1413,5.0,2.0,20,6.49290395007,6.24874756824,842,20_1000_ws_0-1,2.03500104811,3.0,1.0
1414,5.0,2.0,30,6.49290395007,4.54419936615,842,20_1000_ws_0-1,2.03500104811,3.0,1.0
1415,5.0,2.0,40,6.49290395007,3.9227919435,842,20_1000_ws_0-1,2.03500104811,3.0,1.0
1416,5.0,2.0,50,6.49290395007,2.32861697446,842,20_1000_ws_0-1,2.03500104811,3.0,1.0
1417,5.0,2.0,60,6.49290395007,2.18018876541,842,20_1000_ws_0-1,2.03500104811,3.0,1.0
1418,5.0,2.0,20,6.55377605315,6.23105419743,843,20_1000_ws_0-1,2.02771278587,3.0,1.0
1419,5.0,2.0,30,6.55377605315,5.9308161606,843,20_1000_ws_0-1,2.02771278587,3.0,1.0
1420,5.0,2.0,40,6.55377605315,4.91900851971,843,20_1000_ws_0-1,2.02771278587,3.0,1.0
1421,5.0,2.0,50,6.55377605315,3.32567867694,843,20_1000_ws_0-1,2.02771278587,3.0,1.0
1422,5.0,2.0,60,6.55377605315,2.36293492881,843,20_1000_ws_0-1,2.02771278587,3.0,1.0
1423,5.0,2.0,20,6.5610905223,6.20145233402,840,20_1000_ws_0-1,2.03352853833,3.0,1.0
1424,5.0,2.0,30,6.5610905223,5.56944005236,840,20_1000_ws_0-1,2.03352853833,3.0,1.0
1425,5.0,2.0,40,6.5610905223,4.29636754585,840,20_1000_ws_0-1,2.03352853833,3.0,1.0
1426,5.0,2.0,50,6.5610905223,3.73599603044,840,20_1000_ws_0-1,2.03352853833,3.0,1.0
1427,5.0,2.0,60,6.5610905223,3.01891953749,840,20_1000_ws_0-1,2.03352853833,3.0,1.0
1428,5.0,2.0,70,6.5610905223,2.48723330246,840,20_1000_ws_0-1,2.03352853833,3.0,1.0
1429,5.0,2.0,20,6.60987543117,6.09640598724,841,20_1000_ws_0-1,1.97846687672,3.0,1.0
1430,5.0,2.0,30,6.60987543117,6.01281754963,841,20_1000_ws_0-1,1.97846687672,3.0,1.0
1431,5.0,2.0,40,6.60987543117,5.42923795045,841,20_1000_ws_0-1,1.97846687672,3.0,1.0
1432,5.0,2.0,50,6.60987543117,3.1964804937,841,20_1000_ws_0-1,1.97846687672,3.0,1.0
1433,5.0,2.0,60,6.60987543117,2.67522140865,841,20_1000_ws_0-1,1.97846687672,3.0,1.0
1434,5.0,2.0,70,6.60987543117,2.26689298889,841,20_1000_ws_0-1,1.97846687672,3.0,1.0
1435,5.0,2.0,20,6.59891877868,6.17307470921,846,20_1000_ws_0-1,1.98547198385,3.0,1.0
1436,5.0,2.0,30,6.59891877868,6.10632725099,846,20_1000_ws_0-1,1.98547198385,3.0,1.0
1437,5.0,2.0,40,6.59891877868,5.21723283116,846,20_1000_ws_0-1,1.98547198385,3.0,1.0
1438,5.0,2.0,50,6.59891877868,3.6772929548,846,20_1000_ws_0-1,1.98547198385,3.0,1.0
1439,5.0,2.0,60,6.59891877868,2.84628378186,846,20_1000_ws_0-1,1.98547198385,3.0,1.0
1440,5.0,2.0,70,6.59891877868,2.58694072794,846,20_1000_ws_0-1,1.98547198385,3.0,1.0
1441,5.0,2.0,20,6.71925654309,6.04040066531,847,20_1000_ws_0-1,1.9858885705,3.0,1.0
1442,5.0,2.0,30,6.71925654309,5.42202208899,847,20_1000_ws_0-1,1.9858885705,3.0,1.0
1443,5.0,2.0,40,6.71925654309,3.33600833056,847,20_1000_ws_0-1,1.9858885705,3.0,1.0
1444,5.0,2.0,50,6.71925654309,2.68986311551,847,20_1000_ws_0-1,1.9858885705,3.0,1.0
1445,5.0,2.0,60,6.71925654309,2.35766595465,847,20_1000_ws_0-1,1.9858885705,3.0,1.0
1446,5.0,2.0,70,6.71925654309,2.13409127248,847,20_1000_ws_0-1,1.9858885705,3.0,1.0
1447,5.0,2.0,20,6.44788309855,6.28589597146,844,20_1000_ws_0-1,2.04301272292,3.0,1.0
1448,5.0,2.0,30,6.44788309855,5.43237844439,844,20_1000_ws_0-1,2.04301272292,3.0,1.0
1449,5.0,2.0,40,6.44788309855,5.16455124192,844,20_1000_ws_0-1,2.04301272292,3.0,1.0
1450,5.0,2.0,50,6.44788309855,2.7556490647,844,20_1000_ws_0-1,2.04301272292,3.0,1.0
1451,5.0,2.0,60,6.44788309855,2.15688395249,844,20_1000_ws_0-1,2.04301272292,3.0,1.0
1452,5.0,2.0,20,6.45378581235,6.20540531901,845,20_1000_ws_0-1,1.89881835351,3.0,1.0
1453,5.0,2.0,30,6.45378581235,5.72634340393,845,20_1000_ws_0-1,1.89881835351,3.0,1.0
1454,5.0,2.0,40,6.45378581235,3.92513824206,845,20_1000_ws_0-1,1.89881835351,3.0,1.0
1455,5.0,2.0,50,6.45378581235,3.14933494692,845,20_1000_ws_0-1,1.89881835351,3.0,1.0
1456,5.0,2.0,60,6.45378581235,2.69505163409,845,20_1000_ws_0-1,1.89881835351,3.0,1.0
1457,5.0,2.0,70,6.45378581235,2.49747296489,845,20_1000_ws_0-1,1.89881835351,3.0,1.0
1458,5.0,2.0,80,6.45378581235,2.10288014774,845,20_1000_ws_0-1,1.89881835351,3.0,1.0
1459,5.0,2.0,20,6.78269188314,5.84340475943,848,20_1000_ws_0-1,2.05598860512,3.0,1.0
1460,5.0,2.0,30,6.78269188314,5.47042470075,848,20_1000_ws_0-1,2.05598860512,3.0,1.0
1461,5.0,2.0,40,6.78269188314,5.45153028804,848,20_1000_ws_0-1,2.05598860512,3.0,1.0
1462,5.0,2.0,50,6.78269188314,5.05971762789,848,20_1000_ws_0-1,2.05598860512,3.0,1.0
1463,5.0,2.0,60,6.78269188314,3.62579570516,848,20_1000_ws_0-1,2.05598860512,3.0,1.0
1464,5.0,2.0,70,6.78269188314,2.2526250932,848,20_1000_ws_0-1,2.05598860512,3.0,1.0
1465,5.0,2.0,20,6.64590622711,6.1932652003,849,20_1000_ws_0-1,2.07265093206,3.0,1.0
1466,5.0,2.0,30,6.64590622711,6.05013289475,849,20_1000_ws_0-1,2.07265093206,3.0,1.0
1467,5.0,2.0,40,6.64590622711,5.32915130579,849,20_1000_ws_0-1,2.07265093206,3.0,1.0
1468,5.0,2.0,50,6.64590622711,4.31620459348,849,20_1000_ws_0-1,2.07265093206,3.0,1.0
1469,5.0,2.0,60,6.64590622711,3.66112629131,849,20_1000_ws_0-1,2.07265093206,3.0,1.0
1470,5.0,2.0,70,6.64590622711,2.3398972658,849,20_1000_ws_0-1,2.07265093206,3.0,1.0
1471,5.0,2.0,20,6.6665908458,6.18532314402,58,20_1000_ws_0-1,2.0224540255,3.0,1.0
1472,5.0,2.0,30,6.6665908458,5.55170388712,58,20_1000_ws_0-1,2.0224540255,3.0,1.0
1473,5.0,2.0,40,6.6665908458,5.26097237132,58,20_1000_ws_0-1,2.0224540255,3.0,1.0
1474,5.0,2.0,50,6.6665908458,4.76485512851,58,20_1000_ws_0-1,2.0224540255,3.0,1.0
1475,5.0,2.0,60,6.6665908458,3.84799995425,58,20_1000_ws_0-1,2.0224540255,3.0,1.0
1476,5.0,2.0,70,6.6665908458,2.40231171199,58,20_1000_ws_0-1,2.0224540255,3.0,1.0
1477,5.0,2.0,20,6.70691740247,6.14508166546,59,20_1000_ws_0-1,2.01175458031,3.0,1.0
1478,5.0,2.0,30,6.70691740247,6.14508166546,59,20_1000_ws_0-1,2.01175458031,3.0,1.0
1479,5.0,2.0,40,6.70691740247,5.58623650241,59,20_1000_ws_0-1,2.01175458031,3.0,1.0
1480,5.0,2.0,50,6.70691740247,3.78934058248,59,20_1000_ws_0-1,2.01175458031,3.0,1.0
1481,5.0,2.0,60,6.70691740247,2.73128084765,59,20_1000_ws_0-1,2.01175458031,3.0,1.0
1482,5.0,2.0,70,6.70691740247,2.4059795736,59,20_1000_ws_0-1,2.01175458031,3.0,1.0
1483,5.0,2.0,20,6.63480080553,6.22776109645,56,20_1000_ws_0-1,2.1137319828,3.0,1.0
1484,5.0,2.0,30,6.63480080553,6.25895133969,56,20_1000_ws_0-1,2.1137319828,3.0,1.0
1485,5.0,2.0,40,6.63480080553,5.52421899673,56,20_1000_ws_0-1,2.1137319828,3.0,1.0
1486,5.0,2.0,50,6.63480080553,5.07786739757,56,20_1000_ws_0-1,2.1137319828,3.0,1.0
1487,5.0,2.0,60,6.63480080553,3.69386577231,56,20_1000_ws_0-1,2.1137319828,3.0,1.0
1488,5.0,2.0,70,6.63480080553,3.56158596017,56,20_1000_ws_0-1,2.1137319828,3.0,1.0
1489,5.0,2.0,80,6.63480080553,3.17517231353,56,20_1000_ws_0-1,2.1137319828,3.0,1.0
1490,5.0,2.0,90,6.63480080553,2.38845281448,56,20_1000_ws_0-1,2.1137319828,3.0,1.0
