name,activated,threshold,before_activation_alters,after_activation_alters,degree,observed,gender,age,race
126,1,4.121440600864994,0,5,19,0,1,-0.12242346708939401,1
127,1,3.556915247269993,3,14,17,0,1,-0.7555046764371952,1
128,1,0.6787664406333223,0,4,45,0,1,-0.6611745722035677,0
129,1,5.531946263444384,0,21,33,0,1,1.1436483185666833,0
130,1,-4.746493234009204,0,6,15,0,0,-2.0100135539147064,0
131,1,1.4939951609106403,0,26,39,0,1,-0.19407420700673575,1
132,1,7.342187582308703,0,20,34,0,1,1.1413801495634017,1
133,1,0.9692028843693512,0,11,69,0,1,-0.7593761516016663,0
134,1,2.5466957883885786,0,11,14,0,1,-1.1935531195120397,1
135,1,5.378595873182104,0,6,40,0,0,1.9457017608677218,0
136,1,6.548400836763911,3,8,13,0,1,0.4864661687685078,1
137,1,-1.094386341757231,0,1,40,1,0,-0.1655091763879329,0
138,1,-0.9747644750258901,0,1,31,1,0,-0.750566794303963,1
139,1,3.1460017749539784,3,4,80,1,0,0.4550781915261185,1
140,1,2.2446868707049292,0,3,28,0,0,0.9276018729637863,0
141,1,3.054001714039115,0,9,15,0,0,0.697952531721767,0
142,1,3.7661813285991554,0,8,15,0,0,0.35436155702494276,1
143,1,2.8043597646731353,0,8,17,0,0,0.7517919929392665,1
144,1,7.324160193897271,7,13,52,0,0,2.523428537954466,0
145,1,-0.14721292197838487,0,3,30,0,0,-0.7863150071714433,1
146,1,-0.09289543796737565,0,1,21,1,0,-1.3788604861461344,1
147,1,4.6752875114243215,4,6,22,0,1,-0.4582168093516788,1
148,1,5.215550236107227,0,7,49,0,1,0.8470666082633285,1
149,1,5.931686481816474,1,9,39,0,1,1.7641427128834055,0
150,1,0.557361959774344,0,9,38,0,0,-0.9257521234490065,1
151,1,2.5006084701745888,0,9,15,0,1,0.8595516512668216,0
152,1,5.281906429305874,0,8,21,0,1,0.23209151142003376,0
153,1,-0.05781574930747202,0,4,5,0,0,0.19494566547728434,0
154,1,1.8248767061501594,0,9,22,0,0,0.3156362837938101,0
155,1,-0.91287701273008,0,6,19,0,0,-0.8629089117086928,1
156,1,5.251874510233526,2,9,11,0,0,1.0282947763888186,1
157,1,2.7558271738491054,0,3,44,0,1,0.3712478804833059,1
158,1,0.6945356354071575,0,13,60,0,0,0.09248381245597889,1
159,1,5.485771542727898,0,12,29,0,1,1.1541599512991016,0
160,1,3.9181904961895535,2,33,51,0,0,1.3668541022685925,0
161,1,2.681645120041269,0,16,28,0,0,-0.4521857791972758,1
162,1,2.012267297887076,2,5,42,0,0,0.20744965242930624,0
163,1,1.0542459563139324,0,6,24,0,0,-0.5792149341412514,1
164,1,1.021073707735399,0,4,27,0,0,0.4200618575110267,0
165,1,3.0670943799560804,0,5,26,0,0,0.48114039864917924,1
166,1,0.6427775830384252,0,1,35,1,1,-1.3348223949529885,1
167,1,4.134728120385856,0,9,42,0,1,0.05291828218530733,0
168,1,1.0722252396093657,1,3,13,0,1,-1.833481388868381,1
169,1,1.6685205735931596,0,18,40,0,1,-0.42580760253305233,0
170,1,5.395087239308012,5,9,11,0,1,0.5375846209564674,1
171,1,2.84402336341984,0,18,38,0,1,-0.8207490021983945,1
172,1,4.854838900596883,0,12,34,0,1,0.6369714823359814,0
173,1,3.8773057418756967,0,21,42,0,0,0.5203573323736583,1
174,1,-0.02063545654502752,0,19,32,0,0,-0.30893676752103577,0
175,1,3.2509136509740006,0,10,70,0,1,-0.508269619595647,0
176,1,1.3124184737542952,0,5,28,0,0,0.5063616536311005,0
177,1,1.042059748376319,0,5,43,0,1,-1.1489602946452193,0
178,1,2.526557328159556,0,5,29,0,1,-0.4336059253649189,0
179,1,6.58700841576465,6,11,26,0,1,1.1832932514027608,1
180,1,5.571344044607734,0,11,31,0,0,0.9226937240027767,1
181,1,6.299637034064997,5,18,30,0,1,1.4809853098105832,0
182,1,5.02728689766829,1,32,75,0,1,1.8975426374259483,0
183,1,5.023737616925565,0,12,22,0,1,1.616906567273054,1
184,1,5.721085961147803,4,6,17,0,1,1.3677247014316087,0
185,1,-0.5546489566525121,0,5,33,0,0,-0.7799291287012255,1
186,1,-1.8494291687632516,0,8,14,0,0,-1.2116238717142167,0
187,1,-2.857294253949343,0,10,21,0,1,-1.3408940872924513,0
188,1,5.226818155028216,0,18,22,0,1,-0.318807794179706,1
189,1,3.3791677711746644,0,16,37,0,0,0.6425839205386764,0
190,1,0.9975871722470124,0,11,27,0,1,-0.5507082344463159,1
191,1,4.060502060114704,2,8,11,0,1,0.8241952151920121,1
192,1,0.2581475635409134,0,6,25,0,0,-0.022498442478089173,0
193,1,2.9825204033491275,0,6,44,0,1,-0.16242407031741138,0
194,1,5.731222107908306,3,11,30,0,1,0.2904888941915326,1
195,1,-1.8996043964897025,0,3,21,0,1,-1.6390288569481986,0
196,1,4.161531528283373,3,7,19,0,1,0.5155247283840831,1
197,1,4.148904046567384,4,21,62,0,0,1.2926603811064317,1
198,1,6.642351180984631,2,10,28,0,1,0.9046989369150994,0
199,1,1.0532878355853272,0,10,22,0,1,-1.2771872931537716,0
200,1,1.4135499890173784,0,8,26,0,0,0.41281500593589937,0
201,1,5.793721926628505,0,8,14,0,1,1.5454299933239017,0
202,1,-1.2581753651099827,0,6,22,0,0,-0.7205224061897071,0
203,1,6.688505047615233,5,7,24,0,1,1.0373161900756993,1
204,1,2.6380676541076364,0,7,27,0,0,0.16783327245491253,1
205,1,-1.314722762824192,0,4,20,0,1,-1.6216818037445706,0
206,1,1.7562321523600755,0,10,50,0,0,0.7983392947351928,0
207,1,4.864157851806366,1,13,22,0,0,1.0143879624572183,0
208,1,-1.2028242781043215,0,0,39,1,0,0.7062981003470529,0
209,1,5.874017519303934,0,10,28,0,1,1.0728291977827926,0
210,1,1.756178948380048,0,3,35,0,0,0.38322800188263767,0
211,1,4.597853423421941,0,11,28,0,1,0.05769666365258394,1
212,1,2.0712983354978967,0,10,49,0,1,0.31479968756783694,1
213,1,0.46587771881934215,0,6,25,0,0,-0.7630764672626228,0
214,1,8.446606899408394,4,15,48,0,1,1.3498032908039999,1
215,1,3.0645370872241453,3,7,15,0,1,0.0027265748112565743,0
216,1,5.59611474397378,0,6,25,0,0,1.6806419963905455,0
217,1,0.7847508997285049,0,8,17,0,1,-0.7106748650834773,0
218,1,6.996703469347641,4,10,13,0,0,1.9841702646072514,1
219,1,0.5519501308798906,0,1,46,1,0,-0.3512728240090508,1
220,1,0.8323641863895932,0,2,23,0,0,-0.0019455278655464944,0
221,1,3.7883152244491733,3,4,9,1,0,0.9961836630323526,1
222,1,-2.2484822083861014,0,8,32,0,1,-2.534406915764086,1
223,1,0.5448998337536737,0,4,21,0,1,-1.0362318693157433,1
224,1,5.265434936999284,4,7,17,0,1,0.4303434584725752,1
225,1,4.617614075648625,3,8,10,0,1,0.9316431306745785,1
226,1,0.8392727950952914,0,1,15,1,0,-1.489734227792511,1
227,1,0.2061160175261154,0,17,25,0,1,-0.4962834768824921,0
228,1,3.395384557420233,0,19,36,0,0,1.086956509128972,0
229,1,1.6218255414273988,0,6,45,0,1,-1.0489894281254968,0
230,1,-1.0478494759105175,0,11,24,0,0,0.03901229257671444,1
231,1,-3.9109651980330025,0,4,32,0,1,-2.73324874434761,0
232,1,4.236865380069207,0,5,14,0,1,-0.2899959214184475,0
233,1,5.755846218994794,3,7,22,0,1,1.5968358648984897,0
234,1,2.5969539089648945,1,5,26,0,1,0.6308526295463674,0
235,1,-2.823363194207771,0,1,31,1,0,-1.7416968688170311,0
236,1,3.4727256972319034,3,15,23,0,1,0.25948766707756027,0
237,1,6.272780912809214,5,7,29,0,0,2.20908905714707,1
238,1,4.479773998568973,3,21,41,0,1,0.6835498671326938,0
239,1,3.9271997563091943,1,25,42,0,1,0.2560726511540468,0
240,1,3.8219620451080427,2,7,37,0,0,0.9291706870353018,1
241,1,0.11278430590042632,0,20,32,0,1,-2.355989095826547,0
242,1,2.6585080985951404,0,3,38,0,1,-0.771483371319183,1
243,1,3.4539531053618395,0,13,21,0,1,-0.24663321889936446,0
244,1,5.6519597867685185,2,6,18,0,1,-0.04601095103060898,1
245,1,5.448756064577416,0,6,14,0,0,1.803181970373584,0
246,1,0.7343875917253113,0,27,38,0,1,-0.5549068760668731,0
247,1,3.4273951881913742,0,7,23,0,1,-0.1486651034212836,1
248,1,2.3772704069375523,0,6,25,0,1,0.23136417099286846,0
249,1,1.728702660319531,0,6,24,0,0,-0.195563099698582,1
250,1,4.586005005370758,4,8,37,0,1,1.0560616331124877,1
251,1,4.649940437337343,0,11,25,0,1,0.2636660442573922,1
252,1,5.914416263891441,0,11,17,0,1,1.3057125446116309,0
253,1,9.216152727317237,1,14,32,0,1,2.151219385217046,1
254,1,-0.7581915504285313,0,0,19,1,0,-1.3833858201978217,1
255,1,-0.7624058147043287,0,11,21,0,0,-0.4909010679557603,0
256,1,0.08392602612234468,0,5,7,0,0,-0.5936822163707551,1
257,1,1.0565365077609392,0,2,23,0,0,-0.7779975224320617,1
258,1,0.1737383501364158,0,8,27,0,0,-0.318975557556569,0
