name,activated,threshold,before_activation_alters,after_activation_alters,degree,observed,gender,age,race
151,1,0.08462765580582543,0,46,70,0,0,-0.3876427310310984,0
152,1,-0.3453470048049323,0,34,76,0,0,-0.7983467221661191,1
153,1,1.0314654066840403,0,23,41,0,0,0.8511159822249587,0
154,1,4.342716842964426,0,10,57,0,1,0.619136832743832,1
155,1,0.9239981323318016,0,6,24,0,1,-0.783278392096594,1
156,1,0.9732484937043071,0,2,20,0,1,-1.5986857543724815,0
157,1,-1.3484343762494184,0,2,49,0,0,-1.6207204869456102,1
158,1,0.846254734936676,0,6,34,0,0,-0.5922683430193129,1
159,1,4.071943226770528,0,7,28,0,1,1.12802273937528,0
160,1,2.6731800673157804,0,3,44,0,0,0.19686895519123643,0
161,1,-0.87846547109078,0,6,42,0,0,-1.5763931629464936,1
162,1,4.590820211689265,0,12,51,0,1,0.5891915499716049,1
163,1,5.024088128115862,0,6,8,0,1,0.8972323524393461,1
164,1,6.311902849020421,6,7,26,1,1,0.8159930869000667,1
165,1,4.165300105377221,0,12,29,0,0,1.2373370022452692,0
166,1,2.1838344295525633,0,5,18,0,1,-0.9306140102055634,0
167,1,4.87780226086405,0,10,26,0,0,1.0049056299759065,0
168,1,3.7583197877230297,0,17,25,0,1,0.3467058530211285,0
169,1,4.5150416845870645,0,13,43,0,1,0.06377463305168506,1
170,1,3.847821152864115,0,4,11,0,0,0.4034683922320278,1
171,1,-1.623641554699356,0,13,19,0,0,-0.9321773372903123,1
172,1,4.513440924812134,2,5,14,0,1,-0.3945624006528283,1
173,1,5.43395738187199,5,17,32,0,1,0.8512260739610197,1
174,1,0.873370658958204,0,9,25,0,0,0.7152429913216811,0
175,1,7.2579085349784425,0,9,21,0,1,1.3463825680642971,0
176,1,1.798121932315273,0,5,20,0,0,-0.053043889270853795,1
177,1,0.27185363633863924,0,11,31,0,1,-1.3390304505986426,1
178,1,6.393007770370859,2,8,17,0,1,1.322199867171648,0
179,1,2.244533517661571,0,8,23,0,0,0.2372711598916271,1
180,1,2.540111319812735,0,6,15,0,1,-0.5828795269191848,1
181,1,2.5506429146568323,0,7,15,0,1,-1.164110687521703,0
182,1,8.79469526882271,8,9,19,1,1,1.4637733574597935,1
183,1,3.997468391178102,2,8,43,0,0,1.137064345682054,1
184,1,5.425466057788745,0,10,27,0,1,0.8415319642852968,1
185,1,5.504700241478361,0,11,27,0,0,2.0012248083592334,0
186,1,2.8444867521022106,0,23,37,0,1,-0.24119997350917005,0
187,1,-0.1253789939989336,0,0,26,0,0,-0.8102813353583734,0
188,1,3.2549955380312063,3,5,17,0,1,0.473965167931585,0
189,1,2.7026621245299065,0,5,14,0,1,-0.5003478763018518,1
190,1,5.794486746384755,2,10,19,0,1,0.22381711663831297,1
191,1,-1.2883629184836058,0,4,25,0,0,-0.9353894579537839,1
192,1,2.4816186079961398,0,34,64,0,0,0.46558908902694857,1
193,1,3.398352127109597,0,5,36,0,1,-0.9656928599324708,1
194,1,-0.7470005791984722,0,9,35,0,0,-0.9265573537202204,1
195,1,2.432071279441625,0,38,49,0,0,0.376328974572122,1
196,1,3.1029934506541523,1,14,25,0,0,1.0947628129750873,0
197,1,2.551706900339608,0,4,26,0,0,0.5916228291083051,1
198,1,2.97090997746877,0,10,25,0,1,-0.3137633670289007,0
199,1,-3.694150058686154,0,7,25,0,0,-1.3671868821859243,0
200,1,2.249287825791725,0,3,12,0,0,-0.0170072620941243,1
201,1,1.5312459668979836,0,2,28,0,0,-0.17273286509509636,1
202,1,1.3750388074534208,1,4,14,0,0,0.16698207612179256,0
203,1,4.614082583011435,0,9,65,0,1,1.1238261726914505,0
204,1,2.0802386335074274,0,6,33,0,1,0.031148390626258314,0
205,1,-3.004843331931472,0,13,28,0,0,-1.7478567281380994,1
206,1,0.4754698990299058,0,6,40,0,0,-0.3947133974794897,1
207,1,-0.7498194762290247,0,3,20,0,0,-1.109945269415541,1
208,1,1.8911337712488363,0,26,67,0,1,-0.8301886073429122,1
209,1,2.6058988580768956,0,15,26,0,0,0.13710364892294036,1
210,1,2.186900436118974,0,3,43,0,1,-0.9327642996704989,1
211,1,2.420000673871681,2,13,18,0,0,0.8041660848966253,1
212,1,-0.8936509822483383,0,24,47,0,0,-1.6254835146527755,1
213,1,0.10689689597096308,0,12,24,0,1,-2.8953966765982715,1
